<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.04.17	04:45:00	4800.775	4804.686	4798.435	4802.809	1255	0	280
2026.04.17	05:00:00	4802.820	4806.369	4799.977	4804.794	1875	0	280
2026.04.17	05:15:00	4804.734	4805.055	4801.650	4803.341	1347	0	280
2026.04.17	05:30:00	4803.569	4805.266	4795.663	4796.487	2828	0	280
2026.04.17	05:45:00	4796.512	4800.563	4793.618	4794.313	2618	0	280
2026.04.17	06:00:00	4794.433	4795.298	4786.741	4787.801	3052	0	280
2026.04.17	06:15:00	4787.816	4789.843	4783.011	4783.958	2367	0	280
2026.04.17	06:30:00	4783.898	4786.846	4779.107	4785.639	2534	0	280
2026.04.17	06:45:00	4785.579	4787.238	4783.855	4785.071	1698	0	280
2026.04.17	07:00:00	4785.142	4790.844	4784.220	4787.296	2008	0	280
2026.04.17	07:15:00	4787.360	4792.786	4784.527	4791.485	1851	0	280
2026.04.17	07:30:00	4791.488	4794.665	4782.417	4786.147	2088	0	280
2026.04.17	07:45:00	4785.792	4786.279	4778.684	4784.474	2191	0	280
2026.04.17	08:00:00	4784.460	4790.776	4780.850	4783.539	2369	0	280
2026.04.17	08:15:00	4783.651	4787.267	4782.460	4784.542	1660	0	280
2026.04.17	08:30:00	4784.550	4796.592	4784.140	4796.572	1905	0	280
2026.04.17	08:45:00	4796.587	4796.650	4790.829	4795.744	1846	0	280
2026.04.17	09:00:00	4795.685	4800.951	4792.766	4793.148	1913	0	280
2026.04.17	09:15:00	4793.206	4798.364	4792.099	4796.001	1671	0	280
2026.04.17	09:30:00	4795.681	4798.982	4794.021	4794.677	1792	0	280
2026.04.17	09:45:00	4794.363	4795.124	4790.010	4790.490	1634	0	280
2026.04.17	10:00:00	4790.548	4792.164	4787.078	4791.217	1666	0	280
2026.04.17	10:15:00	4791.320	4793.904	4788.513	4789.663	1454	0	280
2026.04.17	10:30:00	4789.671	4789.909	4782.225	4785.040	1648	0	280
2026.04.17	10:45:00	4785.061	4788.075	4782.155	4787.203	1863	0	280
2026.04.17	11:00:00	4787.263	4789.530	4783.276	4786.078	1616	0	280
2026.04.17	11:15:00	4786.018	4793.174	4784.549	4792.685	1558	0	280
2026.04.17	11:30:00	4792.626	4798.653	4789.767	4798.377	1617	0	280
2026.04.17	11:45:00	4798.435	4811.769	4798.435	4799.214	3452	0	280
2026.04.17	12:00:00	4799.279	4805.568	4797.535	4803.635	2318	0	280
2026.04.17	12:15:00	4803.697	4819.324	4802.955	4816.909	4375	0	280
2026.04.17	12:30:00	4816.712	4825.052	4815.370	4823.082	4346	0	280
2026.04.17	12:45:00	4823.147	4847.737	4821.583	4846.324	12751	0	280
2026.04.17	13:00:00	4846.090	4889.866	4834.826	4883.187	12957	0	360
2026.04.17	13:15:00	4883.016	4883.911	4850.199	4851.173	11868	0	280
2026.04.17	13:30:00	4851.101	4873.368	4848.100	4864.164	12061	0	360
2026.04.17	13:45:00	4864.620	4882.164	4851.830	4879.969	10992	0	280
2026.04.17	14:00:00	4880.029	4885.589	4860.606	4866.900	7804	0	280
2026.04.17	14:15:00	4866.786	4880.498	4865.517	4871.564	5836	0	280
2026.04.17	14:30:00	4871.624	4883.167	4869.387	4877.428	5652	0	280
2026.04.17	14:45:00	4877.492	4881.090	4869.540	4873.242	5072	0	280
2026.04.17	15:00:00	4873.309	4880.377	4862.235	4867.775	6960	0	280
2026.04.17	15:15:00	4867.878	4874.343	4862.913	4866.062	5472	0	280
2026.04.17	15:30:00	4866.132	4874.270	4854.662	4858.906	4907	0	280
2026.04.17	15:45:00	4858.969	4871.717	4857.869	4867.541	4101	0	280
2026.04.17	16:00:00	4867.472	4873.417	4863.729	4871.302	3207	0	280
2026.04.17	16:15:00	4871.360	4873.515	4867.319	4867.841	2515	0	280
2026.04.17	16:30:00	4867.904	4872.734	4867.580	4868.488	2396	0	280
2026.04.17	16:45:00	4868.561	4869.130	4864.776	4866.755	2045	0	280
2026.04.17	17:00:00	4866.821	4869.509	4857.757	4862.478	4075	0	280
2026.04.17	17:15:00	4862.543	4864.802	4853.490	4858.292	5082	0	280
2026.04.17	17:30:00	4858.358	4862.966	4854.322	4855.220	3168	0	280
2026.04.17	17:45:00	4855.160	4863.113	4854.770	4862.611	1984	0	280
2026.04.17	18:00:00	4862.401	4866.279	4860.358	4861.297	2231	0	280
2026.04.17	18:15:00	4861.064	4868.067	4858.852	4860.896	2423	0	280
2026.04.17	18:30:00	4860.835	4866.668	4860.293	4862.093	2163	0	280
2026.04.17	18:45:00	4862.021	4863.093	4855.869	4858.352	2395	0	280
2026.04.17	19:00:00	4858.410	4858.990	4853.703	4856.325	2078	0	280
2026.04.17	19:15:00	4856.389	4858.148	4854.339	4856.880	1751	0	280
2026.04.17	19:30:00	4856.655	4861.337	4855.740	4860.052	2465	0	280
2026.04.17	19:45:00	4859.991	4860.124	4852.651	4854.514	2823	0	280
2026.04.17	20:00:00	4854.670	4855.283	4844.571	4846.155	2564	0	280
2026.04.17	20:15:00	4846.083	4851.694	4844.623	4845.667	2053	0	280
2026.04.17	20:30:00	4846.068	4847.109	4833.951	4835.885	2665	0	280
2026.04.17	20:45:00	4835.946	4837.374	4830.727	4832.633	2745	0	360
2026.04.19	22:00:00	4774.618	4794.561	4771.057	4790.683	5317	0	360
2026.04.19	22:15:00	4790.205	4795.369	4784.050	4785.484	2874	0	360
2026.04.19	22:30:00	4785.231	4790.785	4779.215	4780.855	2117	0	360
2026.04.19	22:45:00	4780.778	4786.823	4777.803	4779.369	1629	0	360
2026.04.19	23:00:00	4779.388	4779.503	4771.934	4772.560	2574	0	360
2026.04.19	23:15:00	4772.627	4775.847	4768.038	4769.242	1837	0	360
2026.04.19	23:30:00	4769.317	4773.353	4745.418	4751.412	3634	0	360
2026.04.19	23:45:00	4751.882	4755.511	4736.736	4754.935	4520	0	360
2026.04.20	00:00:00	4755.380	4755.380	4744.846	4752.367	6348	0	280
2026.04.20	00:15:00	4752.100	4765.590	4751.670	4765.196	4417	0	280
2026.04.20	00:30:00	4765.142	4768.212	4760.924	4764.071	2607	0	280
2026.04.20	00:45:00	4764.131	4774.390	4759.457	4772.266	3213	0	280
2026.04.20	01:00:00	4772.582	4794.501	4771.086	4793.486	8082	0	280
2026.04.20	01:15:00	4793.544	4803.457	4788.777	4802.548	4288	0	280
2026.04.20	01:30:00	4802.695	4812.333	4801.151	4807.053	4558	0	280
2026.04.20	01:45:00	4807.000	4814.463	4805.873	4807.955	3263	0	280
2026.04.20	02:00:00	4807.880	4809.005	4800.478	4801.136	3056	0	280
2026.04.20	02:15:00	4801.102	4803.869	4798.131	4800.412	2026	0	280
2026.04.20	02:30:00	4800.474	4801.983	4794.501	4796.291	2825	0	280
2026.04.20	02:45:00	4796.408	4797.500	4792.963	4797.403	2330	0	280
2026.04.20	03:00:00	4797.342	4798.327	4790.392	4791.299	2708	0	280
2026.04.20	03:15:00	4791.340	4795.944	4788.801	4794.936	1971	0	280
2026.04.20	03:30:00	4795.290	4796.753	4789.764	4793.571	1742	0	280
2026.04.20	03:45:00	4793.199	4794.648	4788.839	4791.005	1528	0	280
2026.04.20	04:00:00	4791.068	4795.726	4790.668	4792.973	1531	0	280
2026.04.20	04:15:00	4792.973	4795.859	4791.438	4794.511	1372	0	280
2026.04.20	04:30:00	4794.574	4794.741	4786.942	4787.440	1753	0	280
2026.04.20	04:45:00	4787.124	4793.364	4787.124	4788.919	1712	0	280
2026.04.20	05:00:00	4788.613	4792.877	4784.394	4786.558	2215	0	280
2026.04.20	05:15:00	4786.171	4789.490	4784.980	4787.711	1830	0	280
2026.04.20	05:30:00	4787.653	4795.820	4779.407	4780.983	4447	0	280
2026.04.20	05:45:00	4780.994	4793.073	4780.862	4790.904	3651	0	280
2026.04.20	06:00:00	4790.591	4794.086	4785.495	4790.435	3747	0	280
2026.04.20	06:15:00	4790.724	4790.785	4783.716	4786.223	2776	0	280
2026.04.20	06:30:00	4786.025	4791.922	4785.352	4789.998	2558	0	280
2026.04.20	06:45:00	4789.936	4795.350	4785.313	4795.267	3205	0	280
2026.04.20	07:00:00	4795.326	4801.660	4793.656	4797.134	3516	0	280
2026.04.20	07:15:00	4797.071	4805.458	4794.101	4797.858	2993	0	280
2026.04.20	07:30:00	4797.505	4798.599	4789.836	4797.400	3541	0	280
2026.04.20	07:45:00	4797.543	4797.543	4786.847	4789.538	2631	0	280
2026.04.20	08:00:00	4789.653	4791.837	4785.887	4789.296	2875	0	280
2026.04.20	08:15:00	4789.234	4792.423	4786.250	4791.821	2321	0	280
2026.04.20	08:30:00	4791.890	4792.544	4788.801	4792.195	1713	0	280
2026.04.20	08:45:00	4792.200	4796.086	4792.189	4795.932	1881	0	280
2026.04.20	09:00:00	4795.870	4797.970	4793.507	4795.509	2011	0	280
2026.04.20	09:15:00	4795.441	4795.954	4791.679	4792.410	1726	0	280
2026.04.20	09:30:00	4792.490	4794.331	4783.210	4791.714	2604	0	280
2026.04.20	09:45:00	4791.725	4797.099	4789.231	4791.358	2107	0	280
2026.04.20	10:00:00	4791.783	4799.670	4789.909	4795.753	2281	0	280
2026.04.20	10:15:00	4795.926	4800.907	4795.045	4798.051	1672	0	280
2026.04.20	10:30:00	4798.116	4800.234	4794.878	4795.128	1273	0	280
2026.04.20	10:45:00	4795.139	4796.956	4794.391	4795.658	1448	0	280
2026.04.20	11:00:00	4795.718	4796.310	4786.770	4789.637	2349	0	280
2026.04.20	11:15:00	4789.871	4791.068	4786.480	4788.613	1818	0	280
2026.04.20	11:30:00	4788.671	4794.506	4787.772	4794.506	2217	0	280
2026.04.20	11:45:00	4794.565	4810.870	4794.561	4810.295	3002	0	280
2026.04.20	12:00:00	4810.237	4813.206	4803.148	4810.976	3857	0	280
2026.04.20	12:15:00	4811.338	4821.950	4804.153	4805.702	4334	0	280
2026.04.20	12:30:00	4805.741	4809.167	4798.901	4805.807	2895	0	280
2026.04.20	12:45:00	4806.196	4808.387	4801.114	4803.483	2645	0	280
2026.04.20	13:00:00	4803.542	4816.969	4799.421	4815.597	6016	0	280
2026.04.20	13:15:00	4815.281	4825.893	4811.796	4824.083	3925	0	280
2026.04.20	13:30:00	4824.158	4826.439	4815.738	4822.239	6779	0	280
2026.04.20	13:45:00	4822.181	4824.276	4816.884	4817.933	4774	0	280
2026.04.20	14:00:00	4817.997	4818.643	4806.813	4815.989	6318	0	280
2026.04.20	14:15:00	4815.930	4826.779	4814.362	4823.293	4631	0	280
2026.04.20	14:30:00	4823.422	4827.671	4810.354	4814.318	5143	0	280
2026.04.20	14:45:00	4814.251	4815.119	4792.375	4805.124	8752	0	280
2026.04.20	15:00:00	4805.062	4807.429	4792.498	4798.109	6499	0	280
2026.04.20	15:15:00	4798.032	4809.510	4793.856	4807.882	6063	0	280
2026.04.20	15:30:00	4808.007	4809.065	4799.594	4800.465	3998	0	280
2026.04.20	15:45:00	4800.407	4801.656	4795.295	4799.468	2984	0	280
2026.04.20	16:00:00	4799.698	4801.608	4794.083	4798.578	2612	0	280
2026.04.20	16:15:00	4798.645	4801.935	4792.696	4800.920	2658	0	280
2026.04.20	16:30:00	4801.000	4804.795	4798.692	4802.089	2499	0	280
2026.04.20	16:45:00	4802.020	4806.127	4801.600	4805.319	1964	0	280
2026.04.20	17:00:00	4805.379	4810.670	4803.818	4808.681	2357	0	280
2026.04.20	17:15:00	4808.744	4811.378	4806.071	4809.917	1884	0	280
2026.04.20	17:30:00	4809.794	4812.298	4804.970	4809.471	2701	0	280
2026.04.20	17:45:00	4809.228	4809.730	4805.556	4806.870	1378	0	280
2026.04.20	18:00:00	4806.811	4815.946	4806.811	4815.318	2172	0	280
2026.04.20	18:15:00	4815.260	4815.519	4811.601	4813.328	1899	0	280
2026.04.20	18:30:00	4813.271	4815.625	4811.208	4814.325	1686	0	280
2026.04.20	18:45:00	4814.365	4816.587	4813.007	4813.922	1277	0	280
2026.04.20	19:00:00	4813.844	4821.479	4813.844	4820.278	1433	0	280
2026.04.20	19:15:00	4820.318	4820.622	4816.074	4817.197	1189	0	280
2026.04.20	19:30:00	4817.254	4817.392	4810.376	4811.670	1838	0	280
2026.04.20	19:45:00	4811.700	4814.056	4810.946	4814.035	1573	0	280
2026.04.20	20:00:00	4814.096	4816.936	4812.824	4813.427	992	0	280
2026.04.20	20:15:00	4813.484	4817.004	4812.048	4815.961	798	0	280
2026.04.20	20:30:00	4816.014	4817.214	4813.042	4816.382	1166	0	280
2026.04.20	20:45:00	4816.758	4822.032	4816.047	4820.814	922	0	280
2026.04.20	22:00:00	4827.606	4832.456	4820.905	4828.862	2626	0	280
2026.04.20	22:15:00	4828.796	4833.038	4828.601	4829.024	1407	0	280
2026.04.20	22:30:00	4829.034	4830.987	4825.282	4830.507	1507	0	280
2026.04.20	22:45:00	4830.568	4831.667	4825.437	4827.759	1372	0	280
2026.04.20	23:00:00	4827.498	4831.903	4823.837	4825.575	1517	0	280
2026.04.20	23:15:00	4825.568	4826.797	4823.920	4825.782	930	0	280
2026.04.20	23:30:00	4825.725	4825.725	4822.727	4823.895	1005	0	280
2026.04.20	23:45:00	4824.262	4824.598	4819.857	4821.556	962	0	280
2026.04.21	00:00:00	4821.618	4830.511	4820.402	4828.730	2529	0	280
2026.04.21	00:15:00	4828.652	4829.362	4819.420	4819.970	2731	0	360
2026.04.21	00:30:00	4820.046	4824.374	4816.668	4822.413	2173	0	280
2026.04.21	00:45:00	4822.806	4826.160	4821.358	4823.646	2446	0	280
2026.04.21	01:00:00	4823.720	4824.449	4813.099	4814.967	4082	0	280
2026.04.21	01:15:00	4814.908	4818.732	4814.211	4818.300	2162	0	280
2026.04.21	01:30:00	4818.236	4819.010	4809.154	4813.286	2530	0	280
2026.04.21	01:45:00	4813.345	4814.171	4805.573	4810.008	2312	0	280
2026.04.21	02:00:00	4810.297	4810.474	4805.861	4807.060	2094	0	280
2026.04.21	02:15:00	4807.060	4808.544	4803.693	4807.760	1448	0	280
2026.04.21	02:30:00	4807.744	4807.869	4802.311	4806.577	2260	0	280
2026.04.21	02:45:00	4806.390	4808.278	4802.291	4806.961	1811	0	280
2026.04.21	03:00:00	4807.029	4807.846	4800.306	4800.855	2207	0	280
2026.04.21	03:15:00	4800.933	4802.303	4793.593	4798.430	2360	0	280
2026.04.21	03:30:00	4798.442	4799.710	4792.453	4794.761	1748	0	280
2026.04.21	03:45:00	4795.078	4797.739	4793.900	4797.283	1320	0	280
2026.04.21	04:00:00	4797.047	4797.975	4793.644	4794.327	1334	0	280
2026.04.21	04:15:00	4794.269	4796.667	4791.074	4792.362	1945	0	280
2026.04.21	04:30:00	4792.302	4794.080	4789.386	4791.851	1331	0	280
2026.04.21	04:45:00	4791.923	4793.418	4788.794	4788.898	1399	0	280
2026.04.21	05:00:00	4788.958	4793.038	4785.642	4789.668	2236	0	280
2026.04.21	05:15:00	4789.665	4791.419	4785.809	4787.551	1770	0	280
2026.04.21	05:30:00	4787.430	4796.738	4786.347	4796.115	3103	0	280
2026.04.21	05:45:00	4796.105	4796.362	4782.955	4784.285	3008	0	280
2026.04.21	06:00:00	4784.220	4790.492	4775.488	4784.805	3614	0	280
2026.04.21	06:15:00	4785.035	4785.991	4775.055	4779.038	3077	0	280
2026.04.21	06:30:00	4779.099	4782.398	4776.140	4780.240	2389	0	280
2026.04.21	06:45:00	4780.336	4783.378	4774.306	4778.955	2761	0	280
2026.04.21	07:00:00	4778.897	4785.585	4772.608	4782.622	3144	0	280
2026.04.21	07:15:00	4782.941	4787.324	4780.233	4783.470	2294	0	280
2026.04.21	07:30:00	4783.453	4787.257	4780.723	4786.543	1746	0	280
2026.04.21	07:45:00	4786.484	4792.741	4784.485	4786.103	2089	0	280
2026.04.21	08:00:00	4786.170	4787.578	4774.515	4776.072	3284	0	280
2026.04.21	08:15:00	4776.055	4789.170	4775.392	4787.002	2249	0	280
2026.04.21	08:30:00	4786.943	4792.792	4784.856	4791.493	2178	0	280
2026.04.21	08:45:00	4791.553	4792.556	4786.022	4786.257	1525	0	280
2026.04.21	09:00:00	4786.191	4786.995	4781.464	4784.368	1842	0	280
2026.04.21	09:15:00	4784.333	4787.954	4781.043	4782.452	1717	0	280
2026.04.21	09:30:00	4782.387	4787.622	4781.883	4787.062	1922	0	280
2026.04.21	09:45:00	4787.081	4789.681	4783.363	4783.815	2057	0	280
2026.04.21	10:00:00	4783.874	4786.103	4781.974	4782.994	1769	0	280
2026.04.21	10:15:00	4783.012	4784.712	4780.715	4782.771	1534	0	280
2026.04.21	10:30:00	4782.833	4788.053	4782.440	4786.310	1312	0	280
2026.04.21	10:45:00	4786.315	4790.400	4785.952	4789.508	1365	0	280
2026.04.21	11:00:00	4789.500	4790.103	4775.150	4781.635	3520	0	280
2026.04.21	11:15:00	4781.575	4784.312	4779.008	4783.262	2120	0	280
2026.04.21	11:30:00	4783.196	4794.908	4782.963	4793.110	2176	0	280
2026.04.21	11:45:00	4792.943	4798.126	4791.514	4794.718	2173	0	280
2026.04.21	12:00:00	4794.777	4797.052	4790.930	4791.350	2512	0	280
2026.04.21	12:15:00	4791.278	4791.880	4778.950	4781.080	3499	0	280
2026.04.21	12:30:00	4781.188	4790.572	4766.569	4778.958	5216	0	280
2026.04.21	12:45:00	4778.896	4783.031	4775.913	4778.602	3687	0	280
2026.04.21	13:00:00	4778.537	4783.738	4764.445	4765.270	6184	0	280
2026.04.21	13:15:00	4765.202	4775.300	4760.249	4774.736	4939	0	280
2026.04.21	13:30:00	4774.680	4792.462	4770.097	4788.903	7955	0	280
2026.04.21	13:45:00	4788.839	4794.231	4777.262	4779.200	5119	0	280
2026.04.21	14:00:00	4779.141	4782.420	4773.032	4778.588	4177	0	280
2026.04.21	14:15:00	4778.649	4780.567	4769.750	4774.155	4221	0	280
2026.04.21	14:30:00	4773.952	4775.196	4743.392	4745.219	9791	0	280
2026.04.21	14:45:00	4745.160	4745.811	4723.305	4738.766	17056	0	280
2026.04.21	15:00:00	4738.710	4750.867	4727.810	4747.912	12937	0	280
2026.04.21	15:15:00	4748.145	4757.608	4741.826	4742.609	8642	0	280
2026.04.21	15:30:00	4742.650	4747.556	4736.569	4745.559	6618	0	280
2026.04.21	15:45:00	4745.502	4750.337	4738.720	4741.546	5033	0	280
2026.04.21	16:00:00	4741.459	4746.787	4726.463	4730.413	5887	0	280
2026.04.21	16:15:00	4730.341	4734.145	4719.547	4720.873	4561	0	280
2026.04.21	16:30:00	4720.815	4727.476	4719.496	4721.068	4809	0	280
2026.04.21	16:45:00	4721.066	4722.859	4707.912	4711.152	5357	0	280
2026.04.21	17:00:00	4711.210	4718.760	4700.912	4706.257	8723	0	280
2026.04.21	17:15:00	4706.272	4708.441	4697.206	4700.197	6275	0	280
2026.04.21	17:30:00	4700.128	4722.284	4696.825	4717.625	8597	0	280
2026.04.21	17:45:00	4717.857	4718.631	4705.910	4710.794	4564	0	280
2026.04.21	18:00:00	4710.737	4714.679	4703.646	4704.723	3661	0	280
2026.04.21	18:15:00	4704.640	4705.013	4692.205	4696.018	5297	0	280
2026.04.21	18:30:00	4696.080	4703.610	4696.080	4703.004	2944	0	280
2026.04.21	18:45:00	4702.691	4713.887	4698.816	4709.045	5811	0	280
2026.04.21	19:00:00	4709.102	4713.063	4704.120	4707.024	4632	0	280
2026.04.21	19:15:00	4707.099	4715.166	4704.827	4713.984	5234	0	280
2026.04.21	19:30:00	4713.803	4714.845	4668.140	4671.392	9766	0	280
2026.04.21	19:45:00	4671.534	4685.753	4670.800	4679.321	11660	0	280
2026.04.21	20:00:00	4679.504	4702.122	4668.722	4696.826	10840	0	280
2026.04.21	20:15:00	4696.751	4711.219	4694.549	4705.701	6432	0	280
2026.04.21	20:30:00	4705.335	4713.858	4705.335	4711.156	2355	0	280
2026.04.21	20:45:00	4711.095	4719.379	4709.116	4718.807	2271	0	280
2026.04.21	22:00:00	4719.794	4729.375	4718.179	4721.839	2755	0	280
2026.04.21	22:15:00	4721.902	4721.902	4716.628	4718.835	1154	0	280
2026.04.21	22:30:00	4718.903	4719.743	4716.112	4717.086	1171	0	280
2026.04.21	22:45:00	4717.009	4720.074	4715.431	4719.310	1141	0	280
2026.04.21	23:00:00	4719.334	4729.678	4718.100	4727.595	1660	0	280
2026.04.21	23:15:00	4727.576	4733.089	4726.117	4730.136	1464	0	280
2026.04.21	23:30:00	4730.128	4733.848	4728.726	4731.453	1393	0	280
2026.04.21	23:45:00	4731.552	4740.380	4731.389	4737.816	1719	0	280
2026.04.22	00:00:00	4738.060	4747.446	4738.060	4742.971	2701	0	280
2026.04.22	00:15:00	4743.038	4745.713	4740.379	4742.585	2298	0	280
2026.04.22	00:30:00	4742.273	4747.174	4741.390	4742.279	2038	0	280
2026.04.22	00:45:00	4742.049	4746.787	4738.472	4739.975	2158	0	280
2026.04.22	01:00:00	4739.625	4745.356	4736.004	4738.227	4646	0	280
2026.04.22	01:15:00	4738.373	4748.985	4737.669	4746.203	2539	0	280
2026.04.22	01:30:00	4746.550	4753.920	4746.095	4749.282	3031	0	280
2026.04.22	01:45:00	4749.532	4754.615	4747.800	4752.272	2424	0	280
2026.04.22	02:00:00	4752.001	4756.096	4750.072	4755.508	2100	0	280
2026.04.22	02:15:00	4755.796	4758.090	4753.412	4755.776	1428	0	280
2026.04.22	02:30:00	4755.436	4758.887	4751.466	4751.697	1906	0	280
2026.04.22	02:45:00	4751.639	4757.215	4751.173	4755.602	1753	0	280
2026.04.22	03:00:00	4755.536	4761.218	4753.151	4757.647	2008	0	280
2026.04.22	03:15:00	4757.382	4763.440	4756.603	4762.961	1693	0	280
2026.04.22	03:30:00	4762.950	4765.088	4756.958	4759.085	1591	0	280
2026.04.22	03:45:00	4759.394	4760.806	4757.093	4758.263	1287	0	280
2026.04.22	04:00:00	4758.310	4759.560	4756.341	4757.332	1155	0	280
2026.04.22	04:15:00	4757.570	4757.723	4754.155	4755.732	1784	0	280
2026.04.22	04:30:00	4756.017	4757.239	4752.628	4756.315	1245	0	280
2026.04.22	04:45:00	4756.309	4759.345	4752.287	4754.635	1612	0	280
2026.04.22	05:00:00	4754.442	4757.038	4752.039	4756.766	1419	0	280
2026.04.22	05:15:00	4757.062	4771.595	4756.105	4765.982	4292	0	280
2026.04.22	05:30:00	4766.294	4769.355	4763.703	4767.155	2400	0	280
2026.04.22	05:45:00	4767.098	4772.196	4764.374	4767.491	2515	0	280
2026.04.22	06:00:00	4767.401	4767.855	4758.713	4762.532	2098	0	280
2026.04.22	06:15:00	4762.476	4767.334	4760.303	4766.897	1537	0	280
2026.04.22	06:30:00	4766.936	4767.788	4763.649	4763.803	1559	0	280
2026.04.22	06:45:00	4763.509	4767.844	4763.329	4767.457	1500	0	280
2026.04.22	07:00:00	4767.397	4772.377	4765.148	4765.763	2058	0	280
2026.04.22	07:15:00	4765.698	4767.855	4762.556	4766.196	2030	0	280
2026.04.22	07:30:00	4765.844	4766.671	4761.947	4763.620	1799	0	280
2026.04.22	07:45:00	4763.831	4764.250	4759.630	4760.654	1890	0	280
2026.04.22	08:00:00	4760.661	4762.336	4757.711	4758.067	2055	0	280
2026.04.22	08:15:00	4757.902	4759.664	4753.953	4754.310	2108	0	280
2026.04.22	08:30:00	4754.230	4757.063	4751.758	4755.770	1957	0	280
2026.04.22	08:45:00	4755.744	4758.365	4753.641	4757.096	1543	0	280
2026.04.22	09:00:00	4757.059	4761.852	4756.548	4760.791	2229	0	280
2026.04.22	09:15:00	4760.439	4761.982	4756.224	4756.528	1527	0	280
2026.04.22	09:30:00	4756.469	4762.452	4755.205	4758.452	1703	0	280
2026.04.22	09:45:00	4758.355	4759.142	4752.188	4755.016	1834	0	280
2026.04.22	10:00:00	4755.093	4757.468	4745.591	4748.610	2611	0	280
2026.04.22	10:15:00	4748.550	4756.215	4748.128	4754.526	1721	0	280
2026.04.22	10:30:00	4754.512	4759.499	4753.575	4756.249	1682	0	280
2026.04.22	10:45:00	4756.290	4760.105	4755.019	4759.200	1493	0	280
2026.04.22	11:00:00	4758.965	4760.448	4756.198	4757.326	1795	0	280
2026.04.22	11:15:00	4757.087	4760.835	4756.291	4757.394	1728	0	280
2026.04.22	11:30:00	4757.159	4759.793	4748.396	4748.751	2251	0	280
2026.04.22	11:45:00	4748.810	4753.401	4747.651	4750.384	2201	0	280
2026.04.22	12:00:00	4750.342	4757.211	4749.804	4752.254	2325	0	280
2026.04.22	12:15:00	4752.155	4760.271	4746.912	4753.242	2931	0	280
2026.04.22	12:30:00	4753.184	4754.285	4745.548	4746.596	3594	0	280
2026.04.22	12:45:00	4746.670	4748.477	4742.753	4744.339	2786	0	280
2026.04.22	13:00:00	4744.268	4750.667	4739.084	4742.071	4924	0	280
2026.04.22	13:15:00	4742.130	4749.982	4736.254	4749.749	5058	0	280
2026.04.22	13:30:00	4749.812	4756.539	4741.895	4755.156	7102	0	280
2026.04.22	13:45:00	4755.231	4760.753	4750.639	4752.714	4848	0	280
2026.04.22	14:00:00	4752.721	4757.252	4742.327	4745.563	4478	0	280
2026.04.22	14:15:00	4745.333	4750.513	4743.386	4744.057	4274	0	280
2026.04.22	14:30:00	4744.023	4744.683	4730.099	4733.190	6164	0	280
2026.04.22	14:45:00	4733.112	4739.402	4732.432	4735.760	3689	0	280
2026.04.22	15:00:00	4735.818	4740.330	4734.138	4737.485	4188	0	280
2026.04.22	15:15:00	4737.443	4737.795	4729.793	4735.017	3735	0	280
2026.04.22	15:30:00	4734.958	4735.582	4725.884	4727.303	3395	0	280
2026.04.22	15:45:00	4727.083	4731.303	4724.910	4727.751	2649	0	280
2026.04.22	16:00:00	4727.836	4735.058	4725.709	4730.368	2733	0	280
2026.04.22	16:15:00	4730.384	4730.506	4723.979	4727.104	2313	0	280
2026.04.22	16:30:00	4726.848	4731.990	4723.734	4728.238	2634	0	280
2026.04.22	16:45:00	4728.181	4730.822	4726.212	4728.534	2237	0	280
2026.04.22	17:00:00	4728.477	4739.408	4728.372	4735.392	3235	0	280
2026.04.22	17:15:00	4735.336	4737.742	4732.765	4735.034	2023	0	280
2026.04.22	17:30:00	4734.994	4738.128	4734.287	4736.002	1689	0	280
2026.04.22	17:45:00	4736.068	4738.227	4733.522	4737.258	2104	0	280
2026.04.22	18:00:00	4737.314	4738.716	4735.058	4735.897	1405	0	280
2026.04.22	18:15:00	4735.834	4736.095	4729.799	4730.530	1839	0	280
2026.04.22	18:30:00	4730.459	4739.367	4730.156	4739.281	1616	0	280
2026.04.22	18:45:00	4739.225	4749.524	4738.542	4741.571	2380	0	280
2026.04.22	19:00:00	4741.736	4743.451	4736.825	4738.756	2660	0	280
2026.04.22	19:15:00	4738.407	4745.282	4737.985	4744.200	1620	0	280
2026.04.22	19:30:00	4744.485	4744.697	4738.463	4739.444	1565	0	280
2026.04.22	19:45:00	4739.373	4741.941	4736.789	4739.997	2216	0	280
2026.04.22	20:00:00	4740.064	4740.528	4734.686	4736.170	1494	0	280
2026.04.22	20:15:00	4736.111	4737.699	4734.494	4736.690	1132	0	280
2026.04.22	20:30:00	4736.694	4739.527	4736.011	4737.215	1087	0	280
2026.04.22	20:45:00	4737.422	4739.873	4737.027	4739.500	759	0	280
2026.04.22	22:00:00	4744.802	4745.874	4736.030	4736.584	1284	0	360
2026.04.22	22:15:00	4736.556	4738.390	4732.511	4733.007	986	0	280
2026.04.22	22:30:00	4733.064	4734.947	4729.712	4729.712	1027	0	280
2026.04.22	22:45:00	4730.002	4731.990	4725.810	4726.068	1094	0	280
2026.04.22	23:00:00	4726.131	4728.325	4723.424	4725.804	1280	0	280
2026.04.22	23:15:00	4726.098	4729.826	4725.486	4728.019	998	0	280
2026.04.22	23:30:00	4728.060	4728.060	4723.703	4724.197	909	0	280
